RANGE,FRAMECOUNT,,,,RANGE,RANGE
38.7855,20854,,,,38.7855,6.1176
39.3354,20855,,,,39.3354,6.2736
40.0647,20856,,,,40.0647,6.1683
40.2675,20857,,,,40.2675,6.102
40.716,20858,,,,40.716,4.503
40.7472,20859,,,,40.7472,5.8446
40.7667,20860,,,,40.7667,6.1527
40.3923,20861,,,,40.3923,3.7308
41.4375,20862,,,,41.4375,5.2518
40.9461,20863,,,,40.9461,5.8992
40.6107,20864,,,,40.6107,5.8875
41.6247,20865,,,,41.6247,4.6824
42.7674,20866,,,,42.7674,4.0896
41.964,20867,,,,41.964,7.1199
43.1301,20868,,,,43.1301,4.9476
43.0989,20869,,,,43.0989,5.5131
42.8493,20870,,,,42.8493,4.464
43.3758,20871,,,,43.3758,5.5131
40.3533,20872,,,,40.3533,6.1605
41.3868,20873,,,,41.3868,7.272
40.6965,20874,,,,40.6965,6.3126
41.8665,20875,,,,41.8665,6.4023
40.6692,20876,,,,40.6692,6.492
43.7775,20877,,,,43.7775,6.5739
43.4421,20878,,,,43.4421,7.818
43.8711,20879,,,,43.8711,6.5193
41.5974,20880,,,,41.5974,7.0575
42.6582,20881,,,,42.6582,6.7104
42.159,20882,,,,42.159,6.3789
44.1519,20883,,,,44.1519,8.0286
43.0794,20884,,,,43.0794,7.6191
42.471,20885,,,,42.471,8.2587
43.7229,20886,,,,43.7229,7.701
42.8571,20887,,,,42.8571,5.6535
44.0427,20888,,,,44.0427,7.3305
41.2776,20889,,,,41.2776,6.6285
43.2432,20890,,,,43.2432,8.9139
43.8984,20891,,,,43.8984,8.5668
43.875,20892,,,,43.875,9.3468
43.2354,20893,,,,43.2354,9.924
44.8812,20894,,,,44.8812,7.6386
45.3453,20895,,,,45.3453,10.5168
43.4343,20896,,,,43.4343,11.0628
44.577,20897,,,,44.577,9.9669
43.9803,20898,,,,43.9803,10.7859
44.3001,20899,,,,44.3001,10.2828
43.8594,20900,,,,43.8594,10.4778
44.7291,20901,,,,44.7291,9.5145
45.5832,20902,,,,45.5832,13.0245
45.8133,20903,,,,45.8133,10.3881
44.9085,20904,,,,44.9085,11.1525
45.2595,20905,,,,45.2595,13.2429
45.0528,20906,,,,45.0528,11.3085
46.5894,20907,,,,46.5894,12.3069
44.187,20908,,,,44.187,11.5074
45.123,20909,,,,45.123,11.8545
47.8257,20910,,,,47.8257,12.4824
46.527,20911,,,,46.527,13.1025
45.9069,20912,,,,45.9069,12.0339
46.1253,20913,,,,46.1253,12.9933
45.0684,20914,,,,45.0684,12.7788
45.4818,20915,,,,45.4818,13.7694
45.9108,20916,,,,45.9108,13.6485
47.4513,20917,,,,47.4513,14.2296
45.7587,20918,,,,45.7587,12.8646
47.5839,20919,,,,47.5839,14.1867
47.2446,20920,,,,47.2446,14.1867
47.6502,20921,,,,47.6502,14.9433
48.4692,20922,,,,48.4692,14.331
47.0145,20923,,,,47.0145,14.7288
47.4786,20924,,,,47.4786,14.5923
47.5917,20925,,,,47.5917,14.643
48.1572,20926,,,,48.1572,15.2202
48.4302,20927,,,,48.4302,14.8497
48.1767,20928,,,,48.1767,16.3395
49.9317,20929,,,,49.9317,15.7545
49.959,20930,,,,49.959,15.9378
49.0776,20931,,,,49.0776,17.3847
49.9785,20932,,,,49.9785,16.6281
51.7647,20933,,,,51.7647,16.632
50.4894,20934,,,,50.4894,15.774
52.4901,20935,,,,52.4901,17.8605
51.6282,20936,,,,51.6282,17.6421
52.6227,20937,,,,52.6227,16.6281
52.8879,20938,,,,52.8879,16.9362
51.7998,20939,,,,51.7998,18.6288
52.2288,20940,,,,52.2288,17.9502
53.9565,20941,,,,53.9565,18.5937
53.8278,20942,,,,53.8278,18.738
53.8863,20943,,,,53.8863,19.1631
53.2701,20944,,,,53.2701,19.9782
54.5064,20945,,,,54.5064,19.5141
54.1125,20946,,,,54.1125,18.4377
54.1554,20947,,,,54.1554,19.7988
53.9526,20948,,,,53.9526,19.947
52.5759,20949,,,,52.5759,20.7153
53.6835,20950,,,,53.6835,22.5951
54.0813,20951,,,,54.0813,20.4774
53.7849,20952,,,,53.7849,21.3432
54.0267,20953,,,,54.0267,23.5701
53.4729,20954,,,,53.4729,23.418
52.9971,20955,,,,52.9971,22.8915
54.327,20956,,,,54.327,22.7238
51.3552,20957,,,,51.3552,23.223
53.9604,20958,,,,53.9604,25.5006
52.1274,20959,,,,52.1274,24.5607
51.9753,20960,,,,51.9753,24.1707
53.4885,20961,,,,53.4885,24.51
52.9386,20962,,,,52.9386,26.0973
54.3309,20963,,,,54.3309,25.2276
51.9363,20964,,,,51.9363,24.7128
53.2623,20965,,,,53.2623,25.329
52.2717,20966,,,,52.2717,26.6394
51.3045,20967,,,,51.3045,25.4109
55.0017,20968,,,,55.0017,25.2822
54.2451,20969,,,,54.2451,26.6745
54.0501,20970,,,,54.0501,25.3212
54.7872,20971,,,,54.7872,26.1363
54.4986,20972,,,,54.4986,25.6956
55.5945,20973,,,,55.5945,24.0381
55.146,20974,,,,55.146,25.6878
54.9159,20975,,,,54.9159,25.6371
56.7294,20976,,,,56.7294,24.9195
56.8152,20977,,,,56.8152,26.0388
54.4791,20978,,,,54.4791,24.6348
56.1522,20979,,,,56.1522,24.2409
57.3846,20980,,,,57.3846,23.3322
57.3573,20981,,,,57.3573,23.5584
57.4002,20982,,,,57.4002,24.6972
56.6943,20983,,,,56.6943,24.7986
55.9533,20984,,,,55.9533,24.1161
55.8441,20985,,,,55.8441,24.9351
57.0843,20986,,,,57.0843,24.8766
55.5477,20987,,,,55.5477,24.8688
56.0625,20988,,,,56.0625,24.4554
58.7028,20989,,,,58.7028,25.8165
57.486,20990,,,,57.486,26.2065
56.8581,20991,,,,56.8581,25.212
57.6225,20992,,,,57.6225,26.5887
57.9618,20993,,,,57.9618,24.3501
58.7847,20994,,,,58.7847,26.8578
55.7661,20995,,,,55.7661,24.6972
57.4626,20996,,,,57.4626,26.265
57.4275,20997,,,,57.4275,27.8328
55.692,20998,,,,55.692,27.2049
59.3424,20999,,,,59.3424,28.3398
56.3355,21000,,,,56.3355,27.9654
57.0687,21001,,,,57.0687,28.176
55.7349,21002,,,,55.7349,27.7119
57.8448,21003,,,,57.8448,27.9849
57.3885,21004,,,,57.3885,28.5777
58.89,21005,,,,58.89,28.9599
57.3417,21006,,,,57.3417,28.5738
56.706,21007,,,,56.706,28.5465
58.2504,21008,,,,58.2504,29.7516
58.8549,21009,,,,58.8549,28.7298
59.1747,21010,,,,59.1747,29.7126
57.1116,21011,,,,57.1116,28.6518
57.9072,21012,,,,57.9072,28.8585
58.2816,21013,,,,58.2816,28.8546
58.4766,21014,,,,58.4766,28.8936
58.6755,21015,,,,58.6755,29.3811
57.7707,21016,,,,57.7707,28.956
58.7769,21017,,,,58.7769,28.5933
59.0304,21018,,,,59.0304,28.8195
58.8315,21019,,,,58.8315,29.6151
60.3954,21020,,,,60.3954,28.3164
58.9797,21021,,,,58.9797,29.0535
59.67,21022,,,,59.67,27.8172
60.9687,21023,,,,60.9687,28.7766
59.0265,21024,,,,59.0265,28.3749
61.4406,21025,,,,61.4406,27.3921
61.1871,21026,,,,61.1871,27.4818
59.7246,21027,,,,59.7246,29.5605
59.8767,21028,,,,59.8767,29.346
59.6232,21029,,,,59.6232,29.8257
60.9687,21030,,,,60.9687,29.0847
60.6372,21031,,,,60.6372,30.4029
61.3665,21032,,,,61.3665,30.3639
59.943,21033,,,,59.943,29.5371
58.2348,21034,,,,58.2348,32.349
57.135,21035,,,,57.135,29.8725
58.7613,21036,,,,58.7613,31.1751
59.2878,21037,,,,59.2878,31.7016
58.1763,21038,,,,58.1763,31.6119
59.7051,21039,,,,59.7051,31.6392
57.8292,21040,,,,57.8292,30.7968
59.007,21041,,,,59.007,29.0496
58.617,21042,,,,58.617,29.7009
58.0983,21043,,,,58.0983,29.8023
56.2029,21044,,,,56.2029,30.0168
57.0297,21045,,,,57.0297,28.6986
56.667,21046,,,,56.667,28.0122
57.7512,21047,,,,57.7512,28.4568
59.3112,21048,,,,59.3112,26.1519
57.4314,21049,,,,57.4314,29.1237
56.6748,21050,,,,56.6748,28.8273
57.9345,21051,,,,57.9345,27.2166
58.3011,21052,,,,58.3011,27.8757
55.692,21053,,,,55.692,29.2914
55.4268,21054,,,,55.4268,30.6837
55.2084,21055,,,,55.2084,30.3522
54.8028,21056,,,,54.8028,29.7945
54.7209,21057,,,,54.7209,29.7828
53.235,21058,,,,53.235,29.3109
53.664,21059,,,,53.664,29.6736
52.8567,21060,,,,52.8567,28.293
55.6062,21061,,,,55.6062,29.3226
54.3036,21062,,,,54.3036,26.7369
53.2428,21063,,,,53.2428,29.1744
54.4284,21064,,,,54.4284,28.6011
54.483,21065,,,,54.483,27.2868
54.3231,21066,,,,54.3231,28.0005
55.4229,21067,,,,55.4229,26.3313
53.001,21068,,,,53.001,25.6566
54.4674,21069,,,,54.4674,27.2517
55.9572,21070,,,,55.9572,27.9849
55.2747,21071,,,,55.2747,26.0661
55.0212,21072,,,,55.0212,25.8282
54.2412,21073,,,,54.2412,25.4265
54.2685,21074,,,,54.2685,27.5676
57.0687,21075,,,,57.0687,26.7408
58.7184,21076,,,,58.7184,27.2595
55.8948,21077,,,,55.8948,28.5621
58.0827,21078,,,,58.0827,27.1659
56.3199,21079,,,,56.3199,24.9234
56.3433,21080,,,,56.3433,26.6589
57.0453,21081,,,,57.0453,28.6479
60.2082,21082,,,,60.2082,27.9693
57.6498,21083,,,,57.6498,29.307
58.4805,21084,,,,58.4805,30.2196
58.851,21085,,,,58.851,30.984
59.6778,21086,,,,59.6778,29.8998
60.7932,21087,,,,60.7932,30.0168
60.1926,21088,,,,60.1926,31.3779
59.5842,21089,,,,59.5842,32.3646
62.088,21090,,,,62.088,33.207
59.4243,21091,,,,59.4243,34.182
61.0818,21092,,,,61.0818,34.5369
62.5248,21093,,,,62.5248,34.2756
61.1832,21094,,,,61.1832,34.1937
62.8134,21095,,,,62.8134,35.5431
63.2814,21096,,,,63.2814,37.263
62.1465,21097,,,,62.1465,36.5337
64.4709,21098,,,,64.4709,36.9978
63.4491,21099,,,,63.4491,37.7739
63.2892,21100,,,,63.2892,38.1561
62.9733,21101,,,,62.9733,36.8223
64.5294,21102,,,,64.5294,37.7583
64.2291,21103,,,,64.2291,36.9471
64.2525,21104,,,,64.2525,37.3098
64.7673,21105,,,,64.7673,37.8948
63.3945,21106,,,,63.3945,35.6172
66.6198,21107,,,,66.6198,35.6328
65.4069,21108,,,,65.4069,37.1772
65.0247,21109,,,,65.0247,35.9604
67.2321,21110,,,,67.2321,34.5915
66.3624,21111,,,,66.3624,34.6734
65.7774,21112,,,,65.7774,33.8466
65.364,21113,,,,65.364,32.8326
66.105,21114,,,,66.105,31.8966
65.0091,21115,,,,65.0091,32.2827
65.208,21116,,,,65.208,33.1446
64.8063,21117,,,,64.8063,32.0175
65.403,21118,,,,65.403,32.8131
65.8905,21119,,,,65.8905,31.2882
64.545,21120,,,,64.545,31.2531
65.9412,21121,,,,65.9412,32.0448
64.8375,21122,,,,64.8375,31.5924
63.5076,21123,,,,63.5076,31.2297
64.6152,21124,,,,64.6152,31.5768
63.804,21125,,,,63.804,31.0737
63.9015,21126,,,,63.9015,31.5066
63.7299,21127,,,,63.7299,31.9434
64.3656,21128,,,,64.3656,31.9122
65.0949,21129,,,,65.0949,31.7679
62.8836,21130,,,,62.8836,31.7289
64.5216,21131,,,,64.5216,33.051
62.5092,21132,,,,62.5092,33.9324
62.8758,21133,,,,62.8758,32.427
64.0926,21134,,,,64.0926,32.5206
62.6847,21135,,,,62.6847,32.6025
63.726,21136,,,,63.726,32.3451
63.5037,21137,,,,63.5037,32.0682
61.6629,21138,,,,61.6629,32.9535
62.0841,21139,,,,62.0841,33.7179
61.3353,21140,,,,61.3353,32.466
63.0513,21141,,,,63.0513,33.2733
61.815,21142,,,,61.815,34.0572
62.0451,21143,,,,62.0451,34.4394
60.5514,21144,,,,60.5514,34.3731
61.1364,21145,,,,61.1364,34.0962
59.6934,21146,,,,59.6934,33.6399
60.1263,21147,,,,60.1263,34.5291
60.6138,21148,,,,60.6138,34.2444
61.1754,21149,,,,61.1754,33.5892
60.5826,21150,,,,60.5826,34.0728
61.5771,21151,,,,61.5771,34.2171
62.7744,21152,,,,62.7744,34.7592
62.0607,21153,,,,62.0607,33.9207
61.9398,21154,,,,61.9398,35.8317
62.2635,21155,,,,62.2635,34.2834
62.0685,21156,,,,62.0685,34.8333
61.1052,21157,,,,61.1052,36.1047
59.6661,21158,,,,59.6661,35.4651
59.9508,21159,,,,59.9508,34.8723
62.1114,21160,,,,62.1114,36.054
60.7893,21161,,,,60.7893,36.1515
61.5498,21162,,,,61.5498,36.2685
60.8439,21163,,,,60.8439,37.77
62.3688,21164,,,,62.3688,37.7349
62.712,21165,,,,62.712,37.6257
62.7198,21166,,,,62.7198,38.4252
58.9953,21167,,,,58.9953,39.5796
61.8462,21168,,,,61.8462,40.1763
61.659,21169,,,,61.659,40.4298
62.5092,21170,,,,62.5092,39.5445
63.8391,21171,,,,63.8391,41.0382
63.0747,21172,,,,63.0747,41.7675
63.2814,21173,,,,63.2814,40.5273
62.8719,21174,,,,62.8719,41.0733
63.3516,21175,,,,63.3516,41.8572
63.921,21176,,,,63.921,42.4656
64.6698,21177,,,,64.6698,40.6404
63.4842,21178,,,,63.4842,42.021
64.9155,21179,,,,64.9155,41.1201
64.6191,21180,,,,64.6191,41.631
64.467,21181,,,,64.467,42.2277
65.2665,21182,,,,65.2665,40.9212
64.7712,21183,,,,64.7712,40.6092
64.4865,21184,,,,64.4865,41.7714
65.0754,21185,,,,65.0754,39.9735
64.896,21186,,,,64.896,40.7925
66.1947,21187,,,,66.1947,41.0616
64.3344,21188,,,,64.3344,42.0093
64.9701,21189,,,,64.9701,40.5273
65.8749,21190,,,,65.8749,38.9088
65.6409,21191,,,,65.6409,38.7177
64.6503,21192,,,,64.6503,36.7677
65.2899,21193,,,,65.2899,39.5289
65.4498,21194,,,,65.4498,38.4408
64.3032,21195,,,,64.3032,36.8964
66.0426,21196,,,,66.0426,36.2724
64.7205,21197,,,,64.7205,36.8964
65.8515,21198,,,,65.8515,34.6812
64.584,21199,,,,64.584,33.8115
64.9428,21200,,,,64.9428,33.6399
64.428,21201,,,,64.428,33.6672
65.3172,21202,,,,65.3172,32.544
64.9545,21203,,,,64.9545,34.1196
65.3016,21204,,,,65.3016,32.6649
63.4374,21205,,,,63.4374,31.1595
63.8352,21206,,,,63.8352,31.6665
64.7634,21207,,,,64.7634,32.0838
65.5356,21208,,,,65.5356,29.3538
62.7783,21209,,,,62.7783,31.0386
64.0419,21210,,,,64.0419,31.842
64.4826,21211,,,,64.4826,31.1751
64.3929,21212,,,,64.3929,30.8163
63.9288,21213,,,,63.9288,30.7461
64.8609,21214,,,,64.8609,30.3483
64.2525,21215,,,,64.2525,31.8927
63.0864,21216,,,,63.0864,31.0074
63.1449,21217,,,,63.1449,31.1712
64.6893,21218,,,,64.6893,30.7578
62.1231,21219,,,,62.1231,30.4341
63.8157,21220,,,,63.8157,30.4302
62.3961,21221,,,,62.3961,30.5511
64.1589,21222,,,,64.1589,31.0464
62.4117,21223,,,,62.4117,33.129
62.8992,21224,,,,62.8992,31.4403
62.6535,21225,,,,62.6535,32.0331
63.8118,21226,,,,63.8118,31.4052
62.4975,21227,,,,62.4975,32.6688
61.7292,21228,,,,61.7292,31.3116
61.7448,21229,,,,61.7448,32.6298
62.5326,21230,,,,62.5326,33.4956
61.4913,21231,,,,61.4913,34.0377
59.8416,21232,,,,59.8416,34.767
60.3486,21233,,,,60.3486,33.3747
60.5319,21234,,,,60.5319,33.1407
60.9804,21235,,,,60.9804,33.4488
60.7932,21236,,,,60.7932,32.4348
60.0561,21237,,,,60.0561,31.764
61.074,21238,,,,61.074,34.7007
60.2433,21239,,,,60.2433,33.4722
61.152,21240,,,,61.152,33.9597
58.7184,21241,,,,58.7184,33.8856
59.1825,21242,,,,59.1825,33.6789
58.7067,21243,,,,58.7067,33.5424
59.9664,21244,,,,59.9664,32.934
59.8767,21245,,,,59.8767,33.5619
60.7386,21246,,,,60.7386,33.0432
59.8026,21247,,,,59.8026,32.3412
58.9407,21248,,,,58.9407,32.7624
59.1318,21249,,,,59.1318,33.0705
59.0343,21250,,,,59.0343,31.9122
58.2621,21251,,,,58.2621,31.2765
60.5943,21252,,,,60.5943,31.92
59.5374,21253,,,,59.5374,31.6158
58.9524,21254,,,,58.9524,31.4949
61.0077,21255,,,,61.0077,31.2765
60.1848,21256,,,,60.1848,31.2141
59.1045,21257,,,,59.1045,31.2453
62.01,21258,,,,62.01,30.0441
60.6645,21259,,,,60.6645,29.6697
61.0311,21260,,,,61.0311,30.0636
61.5225,21261,,,,61.5225,28.8507
59.9742,21262,,,,59.9742,28.2189
61.2066,21263,,,,61.2066,29.0574
62.1777,21264,,,,62.1777,29.3187
63.3126,21265,,,,63.3126,28.2696
62.01,21266,,,,62.01,29.4201
63.2385,21267,,,,63.2385,27.1776
61.815,21268,,,,61.815,28.3749
61.1715,21269,,,,61.1715,27.0684
63.0474,21270,,,,63.0474,27.3492
62.2167,21271,,,,62.2167,28.3359
62.01,21272,,,,62.01,25.7736
63.0318,21273,,,,63.0318,26.85
63.5778,21274,,,,63.5778,27.8874
62.907,21275,,,,62.907,27.9108
61.9593,21276,,,,61.9593,28.839
62.4858,21277,,,,62.4858,28.761
62.4975,21278,,,,62.4975,30.2625
62.8095,21279,,,,62.8095,30.0636
62.7978,21280,,,,62.7978,31.2453
62.1387,21281,,,,62.1387,30.4731
62.7276,21282,,,,62.7276,31.3389
62.2596,21283,,,,62.2596,31.6119
61.7097,21284,,,,61.7097,31.8264
62.9772,21285,,,,62.9772,31.1985
60.8049,21286,,,,60.8049,32.2164
61.7526,21287,,,,61.7526,31.7289
62.6379,21288,,,,62.6379,33.0978
60.645,21289,,,,60.645,32.4582
61.1247,21290,,,,61.1247,32.8989
61.3353,21291,,,,61.3353,33.6945
61.2534,21292,,,,61.2534,32.2125
59.8845,21293,,,,59.8845,33.8076
60.3486,21294,,,,60.3486,33.4605
60.5904,21295,,,,60.5904,34.5486
59.9352,21296,,,,59.9352,34.9503
60.8088,21297,,,,60.8088,35.0829
59.2956,21298,,,,59.2956,33.9831
59.8845,21299,,,,59.8845,33.3084
60.0951,21300,,,,60.0951,34.6656
59.9079,21301,,,,59.9079,35.2506
60.2589,21302,,,,60.2589,34.8723
60.0405,21303,,,,60.0405,33.6555
60.8556,21304,,,,60.8556,33.9402
60.4695,21305,,,,60.4695,33.3591
61.0584,21306,,,,61.0584,33.4683
61.7058,21307,,,,61.7058,33.8583
60.216,21308,,,,60.216,35.0556
61.5147,21309,,,,61.5147,34.3692
60.9921,21310,,,,60.9921,34.6266
59.4087,21311,,,,59.4087,34.6851
61.0974,21312,,,,61.0974,33.8544
61.0194,21313,,,,61.0194,34.3185
59.1045,21314,,,,59.1045,33.9519
61.386,21315,,,,61.386,34.4394
59.1669,21316,,,,59.1669,34.143
59.5647,21317,,,,59.5647,34.7358
60.2277,21318,,,,60.2277,32.3685
56.6475,21319,,,,56.6475,33.5034
60.7581,21320,,,,60.7581,33.1524
59.5803,21321,,,,59.5803,32.6064
60.1614,21322,,,,60.1614,31.8498
59.163,21323,,,,59.163,31.764
60.8127,21324,,,,60.8127,32.7273
61.0701,21325,,,,61.0701,32.0019
60.4695,21326,,,,60.4695,33.1407
60.45,21327,,,,60.45,32.2866
59.5296,21328,,,,59.5296,31.3077
60.0288,21329,,,,60.0288,30.1299
60.0132,21330,,,,60.0132,32.8209
59.9547,21331,,,,59.9547,30.8709
60.5436,21332,,,,60.5436,31.3155
59.6817,21333,,,,59.6817,30.9255
59.5842,21334,,,,59.5842,30.7851
60.0366,21335,,,,60.0366,31.0152
59.631,21336,,,,59.631,30.4926
59.0733,21337,,,,59.0733,30.5472
58.6521,21338,,,,58.6521,29.5176
57.4626,21339,,,,57.4626,29.8998
59.3229,21340,,,,59.3229,29.6385
58.1841,21341,,,,58.1841,29.2836
57.7044,21342,,,,57.7044,30.5862
58.5624,21343,,,,58.5624,29.4591
57.4821,21344,,,,57.4821,29.5332
58.2855,21345,,,,58.2855,29.9427
57.2325,21346,,,,57.2325,29.6307
55.614,21347,,,,55.614,30.1221
56.2887,21348,,,,56.2887,29.3928
57.9891,21349,,,,57.9891,30.165
56.94,21350,,,,56.94,29.4864
56.8893,21351,,,,56.8893,29.424
55.7466,21352,,,,55.7466,29.7282
58.11,21353,,,,58.11,30.399
55.6803,21354,,,,55.6803,28.7181
55.7778,21355,,,,55.7778,29.4747
56.121,21356,,,,56.121,30.3795
55.6647,21357,,,,55.6647,29.1666
56.3979,21358,,,,56.3979,28.3632
57.2208,21359,,,,57.2208,29.112
55.5477,21360,,,,55.5477,28.761
54.4947,21361,,,,54.4947,28.1799
56.199,21362,,,,56.199,28.4061
55.653,21363,,,,55.653,29.0613
56.2107,21364,,,,56.2107,29.3031
55.4853,21365,,,,55.4853,28.7337
54.2919,21366,,,,54.2919,28.3086
56.7723,21367,,,,56.7723,29.8881
55.8324,21368,,,,55.8324,29.0574
55.3956,21369,,,,55.3956,28.6986
55.8987,21370,,,,55.8987,29.0184
56.0976,21371,,,,56.0976,29.9895
55.8324,21372,,,,55.8324,29.0457
55.6257,21373,,,,55.6257,29.2251
56.3784,21374,,,,56.3784,27.435
54.9198,21375,,,,54.9198,28.1253
55.8363,21376,,,,55.8363,28.2462
56.0001,21377,,,,56.0001,27.5598
56.3862,21378,,,,56.3862,26.3703
56.3628,21379,,,,56.3628,26.9826
57.2442,21380,,,,57.2442,26.7369
55.9338,21381,,,,55.9338,26.8734
58.4844,21382,,,,58.4844,28.1955
56.7411,21383,,,,56.7411,28.2657
58.4844,21384,,,,58.4844,27.7704
58.1295,21385,,,,58.1295,29.5527
58.6326,21386,,,,58.6326,28.644
59.9313,21387,,,,59.9313,28.1643
58.5039,21388,,,,58.5039,29.6502
57.8643,21389,,,,57.8643,29.0301
58.7379,21390,,,,58.7379,30.4029
58.5468,21391,,,,58.5468,29.2719
58.7496,21392,,,,58.7496,28.9287
59.7012,21393,,,,59.7012,28.7766
59.2293,21394,,,,59.2293,28.8624
59.1201,21395,,,,59.1201,29.5644
57.4899,21396,,,,57.4899,28.0902
58.3752,21397,,,,58.3752,26.0349
57.9657,21398,,,,57.9657,27.9615
57.2559,21399,,,,57.2559,29.6151
57.174,21400,,,,57.174,27.903
56.8113,21401,,,,56.8113,27.8016
57.4236,21402,,,,57.4236,27.2868
56.6475,21403,,,,56.6475,28.6596
55.2669,21404,,,,55.2669,27.279
57.7902,21405,,,,57.7902,25.9998
57.8097,21406,,,,57.8097,27.2985
57.8838,21407,,,,57.8838,26.3469
57.642,21408,,,,57.642,24.9741
57.8487,21409,,,,57.8487,25.6644
56.8581,21410,,,,56.8581,26.6238
57.798,21411,,,,57.798,26.382
57.6303,21412,,,,57.6303,28.02
58.2894,21413,,,,58.2894,25.8594
56.6631,21414,,,,56.6631,26.2143
57.8175,21415,,,,57.8175,26.1168
55.9962,21416,,,,55.9962,27.2088
56.9985,21417,,,,56.9985,26.7447
56.9205,21418,,,,56.9205,26.9475
56.5227,21419,,,,56.5227,26.7642
57.6771,21420,,,,57.6771,24.2448
56.8971,21421,,,,56.8971,26.577
55.9611,21422,,,,55.9611,27.0723
54.9471,21423,,,,54.9471,25.0872
55.77,21424,,,,55.77,25.9179
55.2981,21425,,,,55.2981,26.2806
56.5812,21426,,,,56.5812,25.1379
56.9439,21427,,,,56.9439,25.5903
56.2185,21428,,,,56.2185,27.2205
56.8113,21429,,,,56.8113,26.85
56.1912,21430,,,,56.1912,25.5747
56.6826,21431,,,,56.6826,25.9452
56.5851,21432,,,,56.5851,25.641
55.4541,21433,,,,55.4541,24.7206
57.5835,21434,,,,57.5835,25.6878
58.1919,21435,,,,58.1919,26.8851
57.33,21436,,,,57.33,27.7353
57.2832,21437,,,,57.2832,26.4639
55.8753,21438,,,,55.8753,28.7532
56.4993,21439,,,,56.4993,28.6518
57.6849,21440,,,,57.6849,29.2836
56.3277,21441,,,,56.3277,30.6954
57.369,21442,,,,57.369,30.6759
59.0577,21443,,,,59.0577,32.4309
58.2075,21444,,,,58.2075,33.2304
57.6069,21445,,,,57.6069,33.714
58.4103,21446,,,,58.4103,34.6032
57.2832,21447,,,,57.2832,36.1125
57.9774,21448,,,,57.9774,36.3894
59.2683,21449,,,,59.2683,34.6695
58.2348,21450,,,,58.2348,36.7404
58.2231,21451,,,,58.2231,36.1554
58.7145,21452,,,,58.7145,37.0836
55.9026,21453,,,,55.9026,35.6562
57.564,21454,,,,57.564,35.859
55.4307,21455,,,,55.4307,35.3793
55.5477,21456,,,,55.5477,34.65
56.4525,21457,,,,56.4525,32.5362
55.809,21458,,,,55.809,34.5096
55.3878,21459,,,,55.3878,33.8895
56.3199,21460,,,,56.3199,34.7592
55.1343,21461,,,,55.1343,34.3185
55.2201,21462,,,,55.2201,33.5814
54.3348,21463,,,,54.3348,34.6305
57.135,21464,,,,57.135,36.0735
54.6507,21465,,,,54.6507,36.4167
55.6413,21466,,,,55.6413,36.0501
56.4408,21467,,,,56.4408,36.1359
57.1779,21468,,,,57.1779,38.2185
58.4649,21469,,,,58.4649,38.1717
57.8019,21470,,,,57.8019,37.8753
58.3674,21471,,,,58.3674,39.3495
58.0554,21472,,,,58.0554,37.1148
59.3268,21473,,,,59.3268,38.4915
57.4002,21474,,,,57.4002,39.5172
58.6248,21475,,,,58.6248,39.7746
57.8019,21476,,,,57.8019,39.5211
58.6638,21477,,,,58.6638,40.3284
59.8806,21478,,,,59.8806,40.929
58.9563,21479,,,,58.9563,41.2449
60.5826,21480,,,,60.5826,41.3112
59.4789,21481,,,,59.4789,41.28
60.2043,21482,,,,60.2043,41.5296
61.3743,21483,,,,61.3743,43.1754
60.9531,21484,,,,60.9531,40.1607
62.7588,21485,,,,62.7588,39.7746
62.1114,21486,,,,62.1114,40.5
61.6083,21487,,,,61.6083,40.9251
62.9109,21488,,,,62.9109,39.4197
64.2135,21489,,,,64.2135,42.0171
63.4374,21490,,,,63.4374,41.436
63.141,21491,,,,63.141,41.0772
64.0653,21492,,,,64.0653,41.7597
64.1511,21493,,,,64.1511,41.0109
65.2353,21494,,,,65.2353,41.3385
66.2454,21495,,,,66.2454,39.2013
64.857,21496,,,,64.857,41.7168
65.3484,21497,,,,65.3484,41.7987
64.5606,21498,,,,64.5606,41.4282
64.9116,21499,,,,64.9116,38.3277
65.9412,21500,,,,65.9412,38.4681
65.5551,21501,,,,65.5551,39.1896
65.3835,21502,,,,65.3835,39.0258
65.4927,21503,,,,65.4927,41.6973
64.7283,21504,,,,64.7283,42.294
65.4654,21505,,,,65.4654,41.9547
64.5216,21506,,,,64.5216,40.734
65.637,21507,,,,65.637,42.2667
66.5808,21508,,,,66.5808,41.5335
65.4693,21509,,,,65.4693,41.9001
64.4865,21510,,,,64.4865,41.2449
64.9974,21511,,,,64.9974,40.9563
65.3289,21512,,,,65.3289,41.4009
66.5145,21513,,,,66.5145,41.7285
65.7813,21514,,,,65.7813,42.4227
65.8827,21515,,,,65.8827,42.2979
65.8515,21516,,,,65.8515,42.0132
65.3445,21517,,,,65.3445,42.1224
65.7111,21518,,,,65.7111,42.4032
66.8499,21519,,,,66.8499,41.8299
65.8437,21520,,,,65.8437,42.3213
66.3429,21521,,,,66.3429,43.4757
67.2009,21522,,,,67.2009,44.1036
67.5636,21523,,,,67.5636,43.3548
67.1112,21524,,,,67.1112,44.1153
68.1408,21525,,,,68.1408,44.3532
67.119,21526,,,,67.119,44.3649
68.2305,21527,,,,68.2305,44.4585
68.7921,21528,,,,68.7921,44.0022
67.9926,21529,,,,67.9926,44.8563
